Date,Open,High,Low,Close,Adj Close,Volume
2018-05-30,0.600500,0.620800,0.590000,0.611100,0.611100,27595208
2018-05-31,0.611100,0.624100,0.604700,0.620900,0.620900,25161099
2018-06-01,0.620900,0.650200,0.614700,0.642800,0.642800,33309009
2018-06-02,0.642800,0.688300,0.638100,0.688300,0.688300,36719214
2018-06-03,0.688300,0.703600,0.635700,0.655500,0.655500,52823089
2018-06-04,0.655500,0.684600,0.633700,0.674300,0.674300,36539843
2018-06-05,0.674300,0.681400,0.655600,0.673700,0.673700,25622259
2018-06-06,0.673700,0.688300,0.670500,0.677400,0.677400,21852493
2018-06-07,0.677400,0.679500,0.658300,0.673400,0.673400,18648799
2018-06-08,0.673400,0.679400,0.656000,0.657300,0.657300,11928868
2018-06-09,0.657300,0.657300,0.552700,0.581700,0.581700,63868435
2018-06-10,0.581700,0.601000,0.560600,0.598800,0.598800,30081931
2018-06-11,0.598800,0.599000,0.544600,0.557500,0.557500,35341129
2018-06-12,0.557200,0.561700,0.504700,0.530100,0.530100,44301573
2018-06-13,0.530100,0.567900,0.520000,0.557600,0.557600,41614249
2018-06-14,0.557600,0.559600,0.528500,0.533800,0.533800,23328758
2018-06-15,0.533800,0.538300,0.518800,0.532600,0.532600,18498627
2018-06-16,0.532600,0.540900,0.522600,0.526900,0.526900,11554036
2018-06-17,0.526900,0.550700,0.507000,0.539100,0.539100,29967799
2018-06-18,0.539200,0.561200,0.535000,0.549200,0.549200,20009331
2018-06-19,0.549000,0.550100,0.523600,0.539600,0.539600,16687327
2018-06-20,0.539600,0.548500,0.530500,0.534100,0.534100,11550896
2018-06-21,0.534100,0.534800,0.470100,0.482600,0.482600,47430131
2018-06-22,0.482200,0.495600,0.475200,0.490600,0.490600,14420459
2018-06-23,0.490600,0.496000,0.440400,0.474700,0.474700,38026200
2018-06-24,0.474700,0.491600,0.472700,0.480500,0.480500,18652479
2018-06-25,0.480500,0.482500,0.451700,0.452500,0.452500,16885861
2018-06-26,0.452500,0.475600,0.448600,0.471200,0.471200,17324746
2018-06-27,0.471100,0.473300,0.443500,0.446700,0.446700,15859761
2018-06-28,0.446900,0.460300,0.424800,0.453800,0.453800,24156456
2018-06-29,0.453800,0.482600,0.453700,0.468500,0.468500,23040202
2018-06-30,0.468500,0.469600,0.450000,0.461200,0.461200,11796272
2018-07-01,0.461200,0.495500,0.452800,0.489900,0.489900,25177023
2018-07-02,0.489700,0.519300,0.478400,0.484600,0.484600,28730745
2018-07-03,0.484600,0.506600,0.475300,0.492000,0.492000,20670348
2018-07-04,0.492000,0.502300,0.469700,0.477300,0.477300,21292111
2018-07-05,0.477300,0.481400,0.459600,0.476400,0.476400,14856116
2018-07-06,0.476400,0.486700,0.464600,0.485100,0.485100,10519695
2018-07-07,0.485100,0.488300,0.475000,0.478200,0.478200,16302775
2018-07-08,0.478200,0.481600,0.471100,0.473100,0.473100,11955821
2018-07-09,0.473100,0.473500,0.439200,0.442600,0.442600,21198531
2018-07-10,0.442600,0.451300,0.440400,0.449000,0.449000,11231000
2018-07-11,0.449000,0.449200,0.424600,0.437900,0.437900,16174770
2018-07-12,0.437900,0.445000,0.430600,0.438000,0.438000,12602652
2018-07-13,0.437800,0.443000,0.432600,0.438800,0.438800,6551256
2018-07-14,0.438800,0.449500,0.435800,0.447400,0.447400,7915953
2018-07-15,0.447400,0.484000,0.443200,0.482400,0.482400,21925897
2018-07-16,0.482400,0.519600,0.469100,0.506600,0.506600,31952625
2018-07-17,0.506600,0.523600,0.476400,0.488700,0.488700,32135072
2018-07-18,0.488700,0.494500,0.471800,0.476800,0.476800,17765244
2018-07-19,0.476800,0.476900,0.430100,0.444800,0.444800,27507104
2018-07-20,0.444800,0.458900,0.435000,0.454400,0.454400,10281514
2018-07-21,0.454400,0.462800,0.446700,0.448800,0.448800,8990531
2018-07-22,0.448800,0.463900,0.442100,0.445000,0.445000,14413430
2018-07-23,0.445000,0.468900,0.437700,0.457300,0.457300,28406467
2018-07-24,0.457300,0.468000,0.451500,0.459000,0.459000,18458283
2018-07-25,0.459000,0.468900,0.446900,0.449200,0.449200,12994214
2018-07-26,0.449300,0.460100,0.444600,0.454800,0.454800,10472985
2018-07-27,0.454800,0.458200,0.448200,0.457600,0.457600,5681168
2018-07-28,0.457700,0.458200,0.450300,0.452900,0.452900,4791594
2018-07-29,0.452900,0.456000,0.434600,0.445800,0.445800,12444046
2018-07-30,0.445800,0.446100,0.427200,0.435100,0.435100,12347342
2018-07-31,0.435100,0.462600,0.426600,0.446400,0.446400,20779985
2018-08-01,0.446400,0.448300,0.430000,0.430600,0.430600,9117616
2018-08-02,0.430600,0.446000,0.425900,0.440200,0.440200,15352860
2018-08-03,0.440200,0.444600,0.427900,0.429600,0.429600,7079358
2018-08-04,0.429600,0.437100,0.427400,0.434700,0.434700,6806794
2018-08-05,0.434700,0.437000,0.403000,0.412800,0.412800,18287694
2018-08-06,0.412800,0.415400,0.375000,0.378100,0.378100,30410085
2018-08-07,0.378100,0.378400,0.319900,0.332100,0.332100,53785927
2018-08-08,0.332100,0.357400,0.328200,0.344000,0.344000,30619366
2018-08-09,0.344000,0.346100,0.312800,0.318700,0.318700,23450994
2018-08-10,0.318700,0.319600,0.288200,0.298000,0.298000,27548709
2018-08-11,0.298000,0.309700,0.294800,0.295800,0.295800,11009460
2018-08-12,0.295800,0.309600,0.271600,0.274500,0.274500,17918490
2018-08-13,0.274500,0.277100,0.246800,0.273000,0.273000,24090445
2018-08-14,0.273000,0.302100,0.272900,0.280300,0.280300,29867544
2018-08-15,0.280300,0.301500,0.275800,0.291600,0.291600,18628784
2018-08-16,0.291600,0.373600,0.291000,0.367200,0.367200,42632206
2018-08-17,0.367200,0.370500,0.313300,0.328400,0.328400,35223193
2018-08-18,0.328400,0.352200,0.318500,0.341400,0.341400,27395245
2018-08-19,0.341400,0.350500,0.313600,0.314900,0.314900,31079719
2018-08-20,0.314900,0.337800,0.313500,0.334000,0.334000,18991301
2018-08-21,0.334000,0.355500,0.310700,0.317800,0.317800,33581012
2018-08-22,0.317800,0.329400,0.315400,0.325700,0.325700,19943471
2018-08-23,0.325700,0.329300,0.315300,0.326900,0.326900,18108336
2018-08-24,0.326900,0.332000,0.322200,0.327300,0.327300,6126914
2018-08-25,0.327300,0.328300,0.318500,0.323000,0.323000,6484055
2018-08-26,0.323000,0.340100,0.321800,0.338700,0.338700,20324568
2018-08-27,0.338700,0.357000,0.334800,0.350800,0.350800,32399292
2018-08-28,0.350800,0.354500,0.338400,0.344700,0.344700,21962005
2018-08-29,0.344700,0.346400,0.323200,0.334800,0.334800,20505590
2018-08-30,0.334800,0.340700,0.327600,0.334800,0.334800,12396825
2018-08-31,0.334800,0.353700,0.334600,0.346800,0.346800,15503014
2018-09-01,0.346800,0.349100,0.336100,0.341700,0.341700,13474248
2018-09-02,0.341700,0.343700,0.332800,0.334500,0.334500,9953632
2018-09-03,0.334500,0.340800,0.328500,0.330400,0.330400,19428083
2018-09-04,0.330400,0.333400,0.277800,0.278900,0.278900,41640264
2018-09-05,0.278900,0.304700,0.268000,0.301400,0.301400,35259785
2018-09-06,0.301400,0.304000,0.281100,0.286800,0.286800,16411141
2018-09-07,0.286800,0.293700,0.269300,0.276900,0.276900,12483364
2018-09-08,0.276900,0.290800,0.271000,0.275900,0.275900,16211832
2018-09-09,0.276000,0.282200,0.260000,0.269700,0.269700,29176231
2018-09-10,0.269700,0.274700,0.252600,0.263000,0.263000,22046487
2018-09-11,0.263000,0.273200,0.253500,0.269900,0.269900,17878592
2018-09-12,0.269900,0.285600,0.267400,0.279300,0.279300,20437354
2018-09-13,0.279200,0.284900,0.271800,0.276200,0.276200,16042467
2018-09-14,0.276100,0.284600,0.275800,0.280700,0.280700,6746967
2018-09-15,0.280700,0.282100,0.274300,0.281000,0.281000,6040876
2018-09-16,0.281000,0.283400,0.266700,0.270500,0.270500,16495204
2018-09-17,0.270500,0.336400,0.269200,0.319000,0.319000,69940386
2018-09-18,0.319000,0.335200,0.310900,0.326500,0.326500,47846845
2018-09-19,0.326500,0.497700,0.321600,0.448500,0.448500,162916185
2018-09-20,0.448500,0.783000,0.426500,0.564400,0.564400,568631938
2018-09-21,0.564400,0.626000,0.492300,0.573200,0.573200,227138626
2018-09-22,0.573300,0.598700,0.555900,0.571300,0.571300,84150014
2018-09-23,0.571300,0.583300,0.482900,0.492100,0.492100,113996651
2018-09-24,0.492300,0.547800,0.436000,0.525100,0.525100,189762691
2018-09-25,0.525100,0.573200,0.484000,0.512900,0.512900,221590529
2018-09-26,0.512900,0.554600,0.506500,0.543400,0.543400,82665931
2018-09-27,0.543400,0.551300,0.514900,0.539600,0.539600,72690340
2018-09-28,0.539600,0.595500,0.523700,0.568800,0.568800,96697804
2018-09-29,0.568800,0.622500,0.558900,0.581700,0.581700,119061374
2018-09-30,0.581700,0.604500,0.532500,0.576900,0.576900,147631060
2018-10-01,0.576900,0.579600,0.513500,0.516500,0.516500,74359301
2018-10-02,0.516500,0.537700,0.506700,0.527700,0.527700,72629765
2018-10-03,0.527700,0.548000,0.524800,0.528100,0.528100,40192913
2018-10-04,0.528100,0.532300,0.509600,0.519500,0.519500,49240775
2018-10-05,0.519500,0.522000,0.468200,0.487700,0.487700,62429145
2018-10-06,0.487700,0.489600,0.467100,0.482000,0.482000,34312127
2018-10-07,0.482000,0.500200,0.478200,0.491000,0.491000,44927184
2018-10-08,0.491000,0.491900,0.469700,0.480500,0.480500,27287509
2018-10-09,0.480500,0.480500,0.459500,0.464000,0.464000,28104329
2018-10-10,0.464000,0.464000,0.376100,0.380900,0.380900,100057182
2018-10-11,0.380900,0.445700,0.376300,0.419300,0.419300,74069966
2018-10-12,0.419300,0.428700,0.414400,0.419400,0.419400,22651210
2018-10-13,0.419400,0.427300,0.398600,0.406400,0.406400,24772632
2018-10-14,0.406400,0.507400,0.396400,0.455500,0.455500,118824784
2018-10-15,0.455500,0.480800,0.450600,0.477400,0.477400,42920689
2018-10-16,0.477400,0.489000,0.465000,0.477400,0.477400,40239758
2018-10-17,0.477400,0.487100,0.449400,0.461900,0.461900,38358110
2018-10-18,0.461900,0.465600,0.452000,0.456700,0.456700,22726071
2018-10-19,0.456700,0.468600,0.452900,0.464600,0.464600,15280968
2018-10-20,0.464600,0.470700,0.459600,0.461300,0.461300,14324747
2018-10-21,0.461300,0.464300,0.451800,0.457500,0.457500,14791087
2018-10-22,0.457500,0.480500,0.440200,0.465800,0.465800,45230749
2018-10-23,0.465800,0.473500,0.457900,0.461000,0.461000,23343148
2018-10-24,0.461000,0.468800,0.455000,0.460400,0.460400,25873328
2018-10-25,0.460400,0.466500,0.454900,0.464100,0.464100,20725079
2018-10-26,0.464100,0.464100,0.454700,0.458700,0.458700,15168156
2018-10-27,0.458700,0.464500,0.456200,0.462000,0.462000,13808045
2018-10-29,0.462100,0.462900,0.433200,0.443000,0.443000,36374055
2018-10-30,0.443000,0.450900,0.441400,0.445900,0.445900,17988564
2018-10-31,0.445900,0.459400,0.436900,0.452400,0.452400,24713299
2018-11-01,0.452400,0.459500,0.448400,0.459300,0.459300,16478739
2018-11-02,0.459300,0.464900,0.456100,0.459000,0.459000,30402646
2018-11-03,0.458900,0.460500,0.454100,0.455800,0.455800,9526240
2018-11-04,0.455800,0.476600,0.448900,0.468600,0.468600,30237183
2018-11-05,0.468600,0.503000,0.462200,0.499300,0.499300,50247367
2018-11-06,0.499300,0.566900,0.499200,0.552900,0.552900,119795165
2018-11-07,0.552900,0.553800,0.526300,0.538100,0.538100,43609109
2018-11-08,0.538100,0.543300,0.491600,0.494400,0.494400,60576254
2018-11-09,0.494400,0.518800,0.493900,0.501600,0.501600,36322302
2018-11-10,0.501600,0.513000,0.500500,0.506100,0.506100,15532114
2018-11-11,0.506100,0.508700,0.495800,0.506900,0.506900,13913309
2018-11-12,0.506900,0.531100,0.502400,0.520900,0.520900,37083248
2018-11-13,0.520800,0.528600,0.507200,0.512100,0.512100,37877381
2018-11-14,0.512100,0.514100,0.411200,0.474900,0.474900,108469800
2018-11-15,0.475000,0.489100,0.427300,0.483900,0.483900,86679038
2018-11-16,0.483900,0.490000,0.461900,0.473600,0.473600,38884656
2018-11-17,0.473600,0.500400,0.467100,0.494300,0.494300,31460517
2018-11-18,0.494300,0.527200,0.492100,0.512800,0.512800,50411769
2018-11-19,0.512800,0.513100,0.465000,0.477600,0.477600,101723748
2018-11-20,0.477500,0.503200,0.408900,0.436900,0.436900,135345085
2018-11-21,0.436900,0.463200,0.414000,0.447600,0.447600,57242507
2018-11-22,0.447600,0.450800,0.420500,0.422500,0.422500,24402934
2018-11-23,0.422500,0.428800,0.394400,0.408900,0.408900,49185232
2018-11-24,0.408900,0.421700,0.364300,0.375600,0.375600,52512716
2018-11-25,0.375500,0.391900,0.323400,0.378200,0.378200,101835232
2018-11-26,0.378200,0.394000,0.341000,0.359000,0.359000,79486009
2018-11-27,0.359000,0.373900,0.342600,0.362600,0.362600,39226408
2018-11-28,0.362600,0.404200,0.362500,0.392500,0.392500,49185180
2018-11-29,0.392500,0.395300,0.371500,0.381200,0.381200,39334606
2018-11-30,0.381200,0.383200,0.353700,0.363000,0.363000,30746483
2018-12-01,0.363000,0.379900,0.356300,0.373700,0.373700,19496850
2018-12-02,0.373700,0.381900,0.364400,0.369500,0.369500,18485314
2018-12-03,0.369500,0.370100,0.343500,0.346800,0.346800,28170667
2018-12-04,0.346800,0.362900,0.337500,0.351900,0.351900,26105456
2018-12-05,0.351900,0.353000,0.335900,0.337000,0.337000,27004718
2018-12-06,0.337000,0.344700,0.304200,0.307400,0.307400,38189032
2018-12-07,0.307400,0.314200,0.289400,0.302300,0.302300,45112049
2018-12-08,0.302300,0.327300,0.292900,0.307400,0.307400,26765291
2018-12-09,0.307400,0.325800,0.302400,0.313600,0.313600,15090424
2018-12-10,0.313600,0.317800,0.297300,0.302200,0.302200,17429162
2018-12-11,0.302200,0.311900,0.294900,0.300500,0.300500,14406594
2018-12-12,0.300500,0.312800,0.298500,0.308100,0.308100,13663002
2018-12-13,0.308100,0.308900,0.296500,0.300200,0.300200,13219726
2018-12-14,0.300200,0.300700,0.283400,0.289400,0.289400,18128748
2018-12-15,0.289400,0.292500,0.281500,0.285800,0.285800,10914056
2018-12-16,0.285800,0.297800,0.285000,0.289100,0.289100,11110154
2018-12-17,0.289100,0.342000,0.286600,0.331900,0.331900,36137780
2018-12-18,0.331900,0.356100,0.326300,0.355800,0.355800,35829098
2018-12-19,0.355800,0.399800,0.348800,0.353100,0.353100,62670645
2018-12-20,0.353100,0.395000,0.348000,0.380800,0.380800,56271426
2018-12-21,0.380800,0.390600,0.354700,0.360900,0.360900,36784583
2018-12-22,0.360900,0.369700,0.350400,0.367500,0.367500,18643706
2018-12-23,0.367500,0.389800,0.365600,0.375700,0.375700,25513308
2018-12-24,0.375700,0.460100,0.375400,0.409700,0.409700,91460052
2018-12-25,0.409700,0.412600,0.370000,0.386200,0.386200,39193121
2018-12-26,0.386200,0.397800,0.362400,0.383300,0.383300,28130037
2018-12-27,0.383300,0.384400,0.334000,0.342000,0.342000,23844010
2018-12-28,0.342000,0.388500,0.337400,0.382100,0.382100,35562836
2018-12-29,0.382100,0.391500,0.364600,0.368000,0.368000,27903594
2018-12-30,0.368000,0.375900,0.362400,0.375200,0.375200,17451478
2018-12-31,0.375200,0.381700,0.352000,0.356400,0.356400,25597236
2019-01-01,0.356400,0.371100,0.352200,0.370900,0.370900,15909372
2019-01-02,0.370900,0.385700,0.363900,0.379900,0.379900,18846350
2019-01-03,0.379900,0.380500,0.353000,0.360700,0.360700,15111960
